id,title,neighborhood,type,price_per_night,price_total_xaf,rating,reviews,occupancy_rate,monthly_revenue,superhost,source,scraped_at
DLA-0521,Appartement entier - Logbessou,Logbessou,Appartement entier,15500.0,,4.73,28,0.78,362700,False,simulated,2026-06-08T22:46:06.062907
DLA-0522,Appartement entier - Bali,Bali,Appartement entier,47500.0,,4.54,57,0.59,840750,False,simulated,2026-06-08T22:46:06.062919
DLA-0523,Appartement entier - Bonapriso,Bonapriso,Appartement entier,31000.0,,3.91,107,0.5,465000,False,simulated,2026-06-08T22:46:06.062928
DLA-0524,Appartement entier - Bali,Bali,Appartement entier,49000.0,,3.88,10,0.64,940800,False,simulated,2026-06-08T22:46:06.062938
DLA-0525,Appartement entier - New Bell,New Bell,Appartement entier,16500.0,,4.16,185,0.49,242550,False,simulated,2026-06-08T22:46:06.062947
DLA-0526,Chambre privee - Deido,Deido,Chambre privee,15000.0,,4.03,46,0.62,279000,False,simulated,2026-06-08T22:46:06.062960
DLA-0527,Appartement entier - Makepe,Makepe,Appartement entier,17500.0,,3.9,87,0.58,304500,True,simulated,2026-06-08T22:46:06.062970
DLA-0528,Appartement entier - Bali,Bali,Appartement entier,26500.0,,4.74,82,0.52,413400,True,simulated,2026-06-08T22:46:06.062979
DLA-0529,Studio - Bonapriso,Bonapriso,Studio,42500.0,,4.7,14,0.59,752250,False,simulated,2026-06-08T22:46:06.062988
DLA-0530,Appartement entier - Logbessou,Logbessou,Appartement entier,31500.0,,4.47,135,0.6,567000,False,simulated,2026-06-08T22:46:06.062999
DLA-0531,Appartement entier - Bonapriso,Bonapriso,Appartement entier,45000.0,,4.6,4,0.8,1080000,True,simulated,2026-06-08T22:46:06.063008
DLA-0532,Studio - New Bell,New Bell,Studio,12000.0,,4.39,136,0.61,219600,True,simulated,2026-06-08T22:46:06.063019
DLA-0533,Appartement entier - New Bell,New Bell,Appartement entier,12000.0,,3.94,116,0.8,288000,False,simulated,2026-06-08T22:46:06.063028
DLA-0534,Villa - Logbessou,Logbessou,Villa,22500.0,,4.39,79,0.73,492750,False,simulated,2026-06-08T22:46:06.063038
DLA-0535,Appartement entier - Makepe,Makepe,Appartement entier,19000.0,,4.59,35,0.69,393300,True,simulated,2026-06-08T22:46:06.063048
DLA-0536,Appartement entier - Bali,Bali,Appartement entier,41500.0,,4.59,182,0.76,946200,False,simulated,2026-06-08T22:46:06.063061
DLA-0537,Chambre privee - Bali,Bali,Chambre privee,44000.0,,4.68,188,0.59,778800,False,simulated,2026-06-08T22:46:06.063076
DLA-0538,Chambre privee - Bonapriso,Bonapriso,Chambre privee,54000.0,,4.84,177,0.55,891000,False,simulated,2026-06-08T22:46:06.063086
DLA-0539,Appartement entier - Deido,Deido,Appartement entier,13000.0,,4.19,28,0.67,261300,True,simulated,2026-06-08T22:46:06.063098
DLA-0540,Appartement entier - New Bell,New Bell,Appartement entier,10500.0,,4.74,5,0.52,163800,True,simulated,2026-06-08T22:46:06.063108
DLA-0541,Chambre privee - Bonapriso,Bonapriso,Chambre privee,37500.0,,4.1,64,0.52,585000,False,simulated,2026-06-08T22:46:06.063117
DLA-0542,Studio - Akwa,Akwa,Studio,31500.0,,4.23,143,0.48,453600,False,simulated,2026-06-08T22:46:06.063128
DLA-0543,Appartement entier - Bali,Bali,Appartement entier,47500.0,,3.94,158,0.85,1211250,False,simulated,2026-06-08T22:46:06.063139
DLA-0544,Appartement entier - Bali,Bali,Appartement entier,28000.0,,4.01,84,0.63,529200,False,simulated,2026-06-08T22:46:06.063149
DLA-0545,Chambre privee - Bonanjo,Bonanjo,Chambre privee,39000.0,,4.05,90,0.57,666900,False,simulated,2026-06-08T22:46:06.063158
DLA-0546,Chambre privee - Akwa,Akwa,Chambre privee,22000.0,,4.87,86,0.55,363000,False,simulated,2026-06-08T22:46:06.063171
DLA-0547,Appartement entier - Akwa,Akwa,Appartement entier,23000.0,,4.61,10,0.61,420900,True,simulated,2026-06-08T22:46:06.063180
DLA-0548,Chambre privee - Makepe,Makepe,Chambre privee,20500.0,,4.59,149,0.65,399750,False,simulated,2026-06-08T22:46:06.063190
DLA-0549,Appartement entier - Logbessou,Logbessou,Appartement entier,28500.0,,4.12,41,0.62,530100,False,simulated,2026-06-08T22:46:06.063199
DLA-0550,Villa - New Bell,New Bell,Villa,15000.0,,4.35,167,0.49,220500,True,simulated,2026-06-08T22:46:06.063209
DLA-0551,Appartement entier - Akwa,Akwa,Appartement entier,21000.0,,3.81,150,0.75,472500,False,simulated,2026-06-08T22:46:06.063222
DLA-0552,Appartement entier - Akwa,Akwa,Appartement entier,38500.0,,4.0,112,0.71,820050,False,simulated,2026-06-08T22:46:06.063232
DLA-0553,Appartement entier - Deido,Deido,Appartement entier,10500.0,,4.24,10,0.66,207900,False,simulated,2026-06-08T22:46:06.063242
DLA-0554,Appartement entier - Bonapriso,Bonapriso,Appartement entier,45000.0,,4.84,112,0.58,783000,False,simulated,2026-06-08T22:46:06.063252
DLA-0555,Chambre privee - Bali,Bali,Chambre privee,48000.0,,4.92,43,0.59,849600,True,simulated,2026-06-08T22:46:06.063261
DLA-0556,Appartement entier - Makepe,Makepe,Appartement entier,15000.0,,4.64,180,0.46,207000,False,simulated,2026-06-08T22:46:06.063274
DLA-0557,Appartement entier - Bonapriso,Bonapriso,Appartement entier,31000.0,,3.95,182,0.72,669600,True,simulated,2026-06-08T22:46:06.063284
DLA-0558,Appartement entier - Makepe,Makepe,Appartement entier,12000.0,,4.34,94,0.47,169200,False,simulated,2026-06-08T22:46:06.063294
DLA-0559,Appartement entier - New Bell,New Bell,Appartement entier,8000.0,,4.46,89,0.71,170400,False,simulated,2026-06-08T22:46:06.063304
DLA-0560,Appartement entier - Deido,Deido,Appartement entier,14500.0,,4.56,3,0.64,278400,False,simulated,2026-06-08T22:46:06.063313
DLA-0561,Studio - Bonapriso,Bonapriso,Studio,34000.0,,4.12,37,0.66,673200,False,simulated,2026-06-08T22:46:06.063323
DLA-0562,Appartement entier - Deido,Deido,Appartement entier,13500.0,,4.9,42,0.48,194400,False,simulated,2026-06-08T22:46:06.063332
DLA-0563,Chambre privee - Akwa,Akwa,Chambre privee,28500.0,,4.48,117,0.67,572850,False,simulated,2026-06-08T22:46:06.063341
DLA-0564,Chambre privee - Akwa,Akwa,Chambre privee,28000.0,,3.84,104,0.81,680400,True,simulated,2026-06-08T22:46:06.063350
DLA-0565,Chambre privee - New Bell,New Bell,Chambre privee,15500.0,,4.44,35,0.69,320850,False,simulated,2026-06-08T22:46:06.063362
DLA-0566,Appartement entier - Makepe,Makepe,Appartement entier,26000.0,,3.92,188,0.61,475800,False,simulated,2026-06-08T22:46:06.063374
DLA-0567,Appartement entier - Logbessou,Logbessou,Appartement entier,16500.0,,4.59,163,0.82,405900,True,simulated,2026-06-08T22:46:06.063383
DLA-0568,Chambre privee - Makepe,Makepe,Chambre privee,20000.0,,4.52,28,0.81,486000,False,simulated,2026-06-08T22:46:06.063392
DLA-0569,Studio - Bonapriso,Bonapriso,Studio,39500.0,,4.84,181,0.56,663600,False,simulated,2026-06-08T22:46:06.063404
DLA-0570,Studio - New Bell,New Bell,Studio,16000.0,,4.85,91,0.75,360000,False,simulated,2026-06-08T22:46:06.063415
DLA-0571,Appartement entier - Bonapriso,Bonapriso,Appartement entier,55000.0,,4.73,49,0.78,1287000,False,simulated,2026-06-08T22:46:06.063424
DLA-0572,Chambre privee - Makepe,Makepe,Chambre privee,21500.0,,4.66,130,0.57,367650,False,simulated,2026-06-08T22:46:06.063433
DLA-0573,Appartement entier - Logbessou,Logbessou,Appartement entier,15000.0,,3.88,119,0.71,319500,False,simulated,2026-06-08T22:46:06.063442
DLA-0574,Chambre privee - Bonapriso,Bonapriso,Chambre privee,32500.0,,4.81,37,0.47,458250,False,simulated,2026-06-08T22:46:06.063453
DLA-0575,Appartement entier - New Bell,New Bell,Appartement entier,12000.0,,4.15,65,0.64,230400,False,simulated,2026-06-08T22:46:06.063466
DLA-0576,Appartement entier - Bonanjo,Bonanjo,Appartement entier,39000.0,,4.29,189,0.61,713700,True,simulated,2026-06-08T22:46:06.063479
DLA-0577,Appartement entier - Bonanjo,Bonanjo,Appartement entier,60500.0,,4.36,46,0.64,1161600,False,simulated,2026-06-08T22:46:06.063490
DLA-0578,Chambre privee - New Bell,New Bell,Chambre privee,18000.0,,4.04,41,0.47,253800,False,simulated,2026-06-08T22:46:06.063500
DLA-0579,Chambre privee - Logbessou,Logbessou,Chambre privee,24500.0,,4.38,54,0.79,580650,False,simulated,2026-06-08T22:46:06.063510
DLA-0580,Appartement entier - Deido,Deido,Appartement entier,19500.0,,4.51,124,0.63,368550,False,simulated,2026-06-08T22:46:06.063519
DLA-0581,Appartement entier - Bonanjo,Bonanjo,Appartement entier,41500.0,,4.2,183,0.75,933750,False,simulated,2026-06-08T22:46:06.063529
DLA-0582,Appartement entier - Akwa,Akwa,Appartement entier,33000.0,,4.16,95,0.68,673200,False,simulated,2026-06-08T22:46:06.063538
DLA-0583,Studio - Logbessou,Logbessou,Studio,34500.0,,4.34,22,0.6,621000,True,simulated,2026-06-08T22:46:06.063548
DLA-0584,Chambre privee - Bali,Bali,Chambre privee,33500.0,,3.99,200,0.79,793950,True,simulated,2026-06-08T22:46:06.063557
DLA-0585,Chambre privee - Bonanjo,Bonanjo,Chambre privee,64000.0,,4.5,175,0.69,1324800,False,simulated,2026-06-08T22:46:06.063567
DLA-0586,Appartement entier - Bali,Bali,Appartement entier,26500.0,,4.33,200,0.53,421350,False,simulated,2026-06-08T22:46:06.063581
DLA-0587,Chambre privee - Akwa,Akwa,Chambre privee,27500.0,,4.99,89,0.63,519750,False,simulated,2026-06-08T22:46:06.063589
DLA-0588,Appartement entier - Bonapriso,Bonapriso,Appartement entier,47000.0,,4.22,88,0.69,972900,False,simulated,2026-06-08T22:46:06.063602
DLA-0589,Appartement entier - Bonapriso,Bonapriso,Appartement entier,48000.0,,4.5,146,0.78,1123200,False,simulated,2026-06-08T22:46:06.063612
DLA-0590,Chambre privee - Logbessou,Logbessou,Chambre privee,34000.0,,4.88,46,0.76,775200,False,simulated,2026-06-08T22:46:06.063621
DLA-0591,Appartement entier - Logbessou,Logbessou,Appartement entier,27000.0,,3.81,28,0.56,453600,True,simulated,2026-06-08T22:46:06.063632
DLA-0592,Chambre privee - Deido,Deido,Chambre privee,10000.0,,4.22,175,0.54,162000,False,simulated,2026-06-08T22:46:06.063641
DLA-0593,Appartement entier - Akwa,Akwa,Appartement entier,24000.0,,4.44,27,0.84,604800,False,simulated,2026-06-08T22:46:06.063654
DLA-0594,Appartement entier - Deido,Deido,Appartement entier,22000.0,,4.34,127,0.78,514800,False,simulated,2026-06-08T22:46:06.063665
DLA-0595,Appartement entier - Logbessou,Logbessou,Appartement entier,25500.0,,4.93,108,0.77,589050,False,simulated,2026-06-08T22:46:06.063676
DLA-0596,Appartement entier - Bali,Bali,Appartement entier,45500.0,,4.96,197,0.54,737100,True,simulated,2026-06-08T22:46:06.063689
DLA-0597,Appartement entier - Bonapriso,Bonapriso,Appartement entier,37500.0,,4.78,170,0.68,765000,False,simulated,2026-06-08T22:46:06.063699
DLA-0598,Appartement entier - Makepe,Makepe,Appartement entier,16500.0,,4.87,3,0.66,326700,False,simulated,2026-06-08T22:46:06.063709
DLA-0599,Chambre privee - Akwa,Akwa,Chambre privee,27500.0,,4.35,70,0.79,651750,False,simulated,2026-06-08T22:46:06.063718
DLA-0600,Appartement entier - Bonanjo,Bonanjo,Appartement entier,50500.0,,4.22,11,0.52,787800,True,simulated,2026-06-08T22:46:06.063729
DLA-0601,Studio - New Bell,New Bell,Studio,8500.0,,4.87,20,0.8,204000,False,simulated,2026-06-08T22:46:06.063780
DLA-0602,Appartement entier - Deido,Deido,Appartement entier,20000.0,,4.14,146,0.53,318000,False,simulated,2026-06-08T22:46:06.063792
DLA-0603,Appartement entier - Logbessou,Logbessou,Appartement entier,25000.0,,4.68,15,0.58,435000,True,simulated,2026-06-08T22:46:06.063805
DLA-0604,Appartement entier - Makepe,Makepe,Appartement entier,26500.0,,4.28,21,0.65,516750,False,simulated,2026-06-08T22:46:06.063814
DLA-0605,Studio - Bonapriso,Bonapriso,Studio,48000.0,,4.17,9,0.73,1051200,False,simulated,2026-06-08T22:46:06.063825
DLA-0606,Chambre privee - Bali,Bali,Chambre privee,47500.0,,4.31,66,0.52,741000,True,simulated,2026-06-08T22:46:06.063839
DLA-0607,Appartement entier - Akwa,Akwa,Appartement entier,33500.0,,4.53,150,0.49,492450,False,simulated,2026-06-08T22:46:06.063849
DLA-0608,Studio - Logbessou,Logbessou,Studio,16000.0,,4.89,151,0.58,278400,False,simulated,2026-06-08T22:46:06.063859
DLA-0609,Villa - Bali,Bali,Villa,35000.0,,4.47,77,0.67,703500,False,simulated,2026-06-08T22:46:06.063869
DLA-0610,Appartement entier - Makepe,Makepe,Appartement entier,16500.0,,4.64,128,0.5,247500,False,simulated,2026-06-08T22:46:06.063880
DLA-0611,Appartement entier - Deido,Deido,Appartement entier,14000.0,,4.85,189,0.64,268800,True,simulated,2026-06-08T22:46:06.063890
DLA-0612,Chambre privee - Deido,Deido,Chambre privee,11000.0,,4.21,187,0.48,158400,False,simulated,2026-06-08T22:46:06.063899
DLA-0613,Studio - Bonapriso,Bonapriso,Studio,29500.0,,4.74,132,0.51,451350,False,simulated,2026-06-08T22:46:06.063909
DLA-0614,Appartement entier - Bonanjo,Bonanjo,Appartement entier,44500.0,,4.11,170,0.54,720900,False,simulated,2026-06-08T22:46:06.063919
DLA-0615,Chambre privee - Bali,Bali,Chambre privee,34500.0,,4.83,196,0.82,848700,True,simulated,2026-06-08T22:46:06.063930
DLA-0616,Chambre privee - Bonapriso,Bonapriso,Chambre privee,53000.0,,4.62,142,0.66,1049400,False,simulated,2026-06-08T22:46:06.063942
DLA-0617,Villa - Deido,Deido,Villa,15500.0,,4.23,122,0.75,348750,False,simulated,2026-06-08T22:46:06.063953
DLA-0618,Chambre privee - Logbessou,Logbessou,Chambre privee,33000.0,,4.1,116,0.8,792000,True,simulated,2026-06-08T22:46:06.063963
DLA-0619,Appartement entier - Bali,Bali,Appartement entier,32000.0,,4.96,156,0.56,537600,False,simulated,2026-06-08T22:46:06.063974
DLA-0620,Studio - Bali,Bali,Studio,37000.0,,3.92,19,0.82,910200,False,simulated,2026-06-08T22:46:06.063985
DLA-0621,Appartement entier - Logbessou,Logbessou,Appartement entier,31500.0,,4.35,39,0.79,746550,True,simulated,2026-06-08T22:46:06.063994
DLA-0622,Appartement entier - Akwa,Akwa,Appartement entier,38000.0,,4.51,27,0.59,672600,False,simulated,2026-06-08T22:46:06.064021
DLA-0623,Chambre privee - Bonanjo,Bonanjo,Chambre privee,58500.0,,4.53,178,0.73,1281150,True,simulated,2026-06-08T22:46:06.064034
DLA-0624,Chambre privee - Bonapriso,Bonapriso,Chambre privee,38000.0,,4.96,76,0.55,627000,False,simulated,2026-06-08T22:46:06.064047
DLA-0625,Chambre privee - Bali,Bali,Chambre privee,38000.0,,4.99,149,0.61,695400,False,simulated,2026-06-08T22:46:06.064057
DLA-0626,Appartement entier - Bonapriso,Bonapriso,Appartement entier,49000.0,,4.08,184,0.53,779100,True,simulated,2026-06-08T22:46:06.064069
DLA-0627,Appartement entier - Bonapriso,Bonapriso,Appartement entier,50500.0,,4.65,173,0.72,1090800,False,simulated,2026-06-08T22:46:06.064080
DLA-0628,Appartement entier - Logbessou,Logbessou,Appartement entier,19500.0,,4.83,37,0.59,345150,True,simulated,2026-06-08T22:46:06.064091
DLA-0629,Appartement entier - Akwa,Akwa,Appartement entier,24000.0,,3.92,58,0.81,583200,False,simulated,2026-06-08T22:46:06.064101
DLA-0630,Appartement entier - Deido,Deido,Appartement entier,14000.0,,4.09,137,0.76,319200,True,simulated,2026-06-08T22:46:06.064111
DLA-0631,Studio - New Bell,New Bell,Studio,11000.0,,3.85,20,0.7,231000,False,simulated,2026-06-08T22:46:06.064120
DLA-0632,Appartement entier - Bonapriso,Bonapriso,Appartement entier,39000.0,,4.87,160,0.66,772200,False,simulated,2026-06-08T22:46:06.064131
DLA-0633,Appartement entier - Bonapriso,Bonapriso,Appartement entier,32500.0,,4.22,78,0.77,750750,True,simulated,2026-06-08T22:46:06.064140
DLA-0634,Chambre privee - Bali,Bali,Chambre privee,48500.0,,4.84,51,0.7,1018500,False,simulated,2026-06-08T22:46:06.064152
DLA-0635,Villa - Logbessou,Logbessou,Villa,33500.0,,4.33,8,0.85,854250,True,simulated,2026-06-08T22:46:06.064162
DLA-0636,Appartement entier - Deido,Deido,Appartement entier,16000.0,,4.65,182,0.74,355200,False,simulated,2026-06-08T22:46:06.064175
DLA-0637,Appartement entier - Bonapriso,Bonapriso,Appartement entier,51500.0,,3.88,102,0.55,849750,False,simulated,2026-06-08T22:46:06.064185
DLA-0638,Chambre privee - Bonapriso,Bonapriso,Chambre privee,46000.0,,4.92,72,0.79,1090200,True,simulated,2026-06-08T22:46:06.064194
DLA-0639,Appartement entier - Akwa,Akwa,Appartement entier,35500.0,,4.94,99,0.77,820050,True,simulated,2026-06-08T22:46:06.064204
DLA-0640,Studio - Bonapriso,Bonapriso,Studio,50000.0,,3.99,134,0.53,795000,True,simulated,2026-06-08T22:46:06.064215
DLA-0641,Appartement entier - Logbessou,Logbessou,Appartement entier,32000.0,,4.31,44,0.68,652800,False,simulated,2026-06-08T22:46:06.064225
DLA-0642,Appartement entier - Deido,Deido,Appartement entier,12000.0,,4.21,77,0.65,234000,False,simulated,2026-06-08T22:46:06.064238
DLA-0643,Appartement entier - Deido,Deido,Appartement entier,11500.0,,4.97,154,0.79,272550,False,simulated,2026-06-08T22:46:06.064248
DLA-0644,Studio - Deido,Deido,Studio,20500.0,,4.77,133,0.69,424350,False,simulated,2026-06-08T22:46:06.064258
DLA-0645,Appartement entier - New Bell,New Bell,Appartement entier,8500.0,,4.15,200,0.75,191250,True,simulated,2026-06-08T22:46:06.064267
DLA-0646,Appartement entier - New Bell,New Bell,Appartement entier,18000.0,,4.22,116,0.77,415800,False,simulated,2026-06-08T22:46:06.064279
DLA-0647,Studio - New Bell,New Bell,Studio,14000.0,,4.49,181,0.48,201600,True,simulated,2026-06-08T22:46:06.064289
DLA-0648,Villa - Deido,Deido,Villa,11000.0,,4.3,12,0.74,244200,False,simulated,2026-06-08T22:46:06.064300
DLA-0649,Chambre privee - New Bell,New Bell,Chambre privee,14500.0,,4.59,139,0.69,300150,True,simulated,2026-06-08T22:46:06.064309
DLA-0650,Appartement entier - Bonanjo,Bonanjo,Appartement entier,64500.0,,4.25,116,0.58,1122300,True,simulated,2026-06-08T22:46:06.064319
DLA-0651,Appartement entier - New Bell,New Bell,Appartement entier,11000.0,,4.22,169,0.81,267300,True,simulated,2026-06-08T22:46:06.064330
DLA-0652,Appartement entier - Logbessou,Logbessou,Appartement entier,30500.0,,4.44,107,0.75,686250,False,simulated,2026-06-08T22:46:06.064343
DLA-0653,Chambre privee - Logbessou,Logbessou,Chambre privee,28000.0,,3.97,71,0.82,688800,False,simulated,2026-06-08T22:46:06.064352
DLA-0654,Appartement entier - Akwa,Akwa,Appartement entier,36000.0,,4.99,47,0.54,583200,False,simulated,2026-06-08T22:46:06.064363
DLA-0655,Appartement entier - Bonapriso,Bonapriso,Appartement entier,52000.0,,4.79,165,0.76,1185600,False,simulated,2026-06-08T22:46:06.064373
DLA-0656,Villa - Akwa,Akwa,Villa,25500.0,,4.09,27,0.83,634950,True,simulated,2026-06-08T22:46:06.064384
DLA-0657,Chambre privee - Bonapriso,Bonapriso,Chambre privee,54000.0,,4.06,19,0.52,842400,True,simulated,2026-06-08T22:46:06.064394
DLA-0658,Appartement entier - Deido,Deido,Appartement entier,19000.0,,3.99,90,0.85,484500,False,simulated,2026-06-08T22:46:06.064404
DLA-0659,Appartement entier - Logbessou,Logbessou,Appartement entier,15000.0,,4.29,77,0.54,243000,True,simulated,2026-06-08T22:46:06.064414
DLA-0660,Appartement entier - Akwa,Akwa,Appartement entier,27000.0,,3.83,60,0.6,486000,True,simulated,2026-06-08T22:46:06.064424
DLA-0661,Appartement entier - Makepe,Makepe,Appartement entier,16500.0,,4.33,128,0.73,361350,False,simulated,2026-06-08T22:46:06.064435
DLA-0662,Chambre privee - New Bell,New Bell,Chambre privee,10000.0,,4.74,103,0.69,207000,False,simulated,2026-06-08T22:46:06.064446
DLA-0663,Chambre privee - Bali,Bali,Chambre privee,34000.0,,4.48,139,0.46,469200,False,simulated,2026-06-08T22:46:06.064458
DLA-0664,Appartement entier - Makepe,Makepe,Appartement entier,21500.0,,4.29,112,0.73,470850,False,simulated,2026-06-08T22:46:06.064468
DLA-0665,Chambre privee - Logbessou,Logbessou,Chambre privee,24000.0,,4.76,11,0.55,396000,False,simulated,2026-06-08T22:46:06.064478
DLA-0666,Chambre privee - Bonanjo,Bonanjo,Chambre privee,52000.0,,3.93,164,0.48,748800,False,simulated,2026-06-08T22:46:06.064502
DLA-0667,Appartement entier - Makepe,Makepe,Appartement entier,15500.0,,4.82,57,0.72,334800,False,simulated,2026-06-08T22:46:06.064512
DLA-0668,Chambre privee - Bonanjo,Bonanjo,Chambre privee,40000.0,,4.63,94,0.65,780000,False,simulated,2026-06-08T22:46:06.064522
DLA-0669,Appartement entier - Bali,Bali,Appartement entier,45500.0,,4.97,144,0.57,778050,False,simulated,2026-06-08T22:46:06.064532
DLA-0670,Chambre privee - Deido,Deido,Chambre privee,14500.0,,4.83,151,0.64,278400,False,simulated,2026-06-08T22:46:06.064541
DLA-0671,Chambre privee - Makepe,Makepe,Chambre privee,16000.0,,4.07,123,0.64,307200,False,simulated,2026-06-08T22:46:06.064550
DLA-0672,Appartement entier - Bali,Bali,Appartement entier,43500.0,,4.0,176,0.71,926550,False,simulated,2026-06-08T22:46:06.064561
DLA-0673,Chambre privee - Bonapriso,Bonapriso,Chambre privee,41500.0,,4.76,154,0.76,946200,True,simulated,2026-06-08T22:46:06.064571
DLA-0674,Villa - Akwa,Akwa,Villa,35500.0,,4.41,103,0.57,607050,False,simulated,2026-06-08T22:46:06.064583
DLA-0675,Appartement entier - Akwa,Akwa,Appartement entier,25000.0,,4.23,55,0.58,435000,True,simulated,2026-06-08T22:46:06.064594
DLA-0676,Chambre privee - Deido,Deido,Chambre privee,12000.0,,4.1,121,0.45,162000,False,simulated,2026-06-08T22:46:06.064605
DLA-0677,Chambre privee - New Bell,New Bell,Chambre privee,13000.0,,4.76,102,0.48,187200,False,simulated,2026-06-08T22:46:06.064615
DLA-0678,Appartement entier - New Bell,New Bell,Appartement entier,11500.0,,4.39,168,0.72,248400,False,simulated,2026-06-08T22:46:06.064629
DLA-0679,Villa - Logbessou,Logbessou,Villa,23500.0,,4.36,107,0.67,472350,False,simulated,2026-06-08T22:46:06.064639
DLA-0680,Chambre privee - Bonapriso,Bonapriso,Chambre privee,44500.0,,3.97,18,0.46,614100,True,simulated,2026-06-08T22:46:06.064650
DLA-0681,Appartement entier - Bonapriso,Bonapriso,Appartement entier,33000.0,,4.79,62,0.78,772200,True,simulated,2026-06-08T22:46:06.064660
DLA-0682,Appartement entier - New Bell,New Bell,Appartement entier,13500.0,,4.22,149,0.7,283500,False,simulated,2026-06-08T22:46:06.064675
DLA-0683,Studio - Bonanjo,Bonanjo,Studio,50000.0,,4.97,149,0.69,1035000,False,simulated,2026-06-08T22:46:06.064686
DLA-0684,Studio - Akwa,Akwa,Studio,37000.0,,4.16,121,0.77,854700,False,simulated,2026-06-08T22:46:06.064695
DLA-0685,Chambre privee - Bali,Bali,Chambre privee,32500.0,,4.62,84,0.7,682500,False,simulated,2026-06-08T22:46:06.064704
DLA-0686,Appartement entier - New Bell,New Bell,Appartement entier,18000.0,,4.2,104,0.82,442800,True,simulated,2026-06-08T22:46:06.064718
DLA-0687,Appartement entier - Makepe,Makepe,Appartement entier,16000.0,,4.36,99,0.58,278400,False,simulated,2026-06-08T22:46:06.064728
DLA-0688,Chambre privee - Akwa,Akwa,Chambre privee,37500.0,,4.16,99,0.55,618750,False,simulated,2026-06-08T22:46:06.064738
DLA-0689,Appartement entier - Makepe,Makepe,Appartement entier,27500.0,,4.46,163,0.53,437250,False,simulated,2026-06-08T22:46:06.064748
DLA-0690,Studio - Bonapriso,Bonapriso,Studio,38000.0,,3.96,75,0.78,889200,False,simulated,2026-06-08T22:46:06.064758
DLA-0691,Appartement entier - Bonapriso,Bonapriso,Appartement entier,41500.0,,4.51,53,0.74,921300,True,simulated,2026-06-08T22:46:06.064768
DLA-0692,Chambre privee - Bonapriso,Bonapriso,Chambre privee,34000.0,,4.37,161,0.62,632400,False,simulated,2026-06-08T22:46:06.064778
DLA-0693,Appartement entier - Bonapriso,Bonapriso,Appartement entier,53500.0,,4.85,54,0.52,834600,True,simulated,2026-06-08T22:46:06.064788
DLA-0694,Appartement entier - Bali,Bali,Appartement entier,31500.0,,4.32,25,0.81,765450,False,simulated,2026-06-08T22:46:06.064800
DLA-0695,Chambre privee - Logbessou,Logbessou,Chambre privee,26000.0,,3.86,164,0.61,475800,True,simulated,2026-06-08T22:46:06.064812
DLA-0696,Studio - Bali,Bali,Studio,46500.0,,4.64,22,0.68,948600,False,simulated,2026-06-08T22:46:06.064823
DLA-0697,Chambre privee - Makepe,Makepe,Chambre privee,23500.0,,3.97,108,0.72,507600,True,simulated,2026-06-08T22:46:06.064833
DLA-0698,Studio - Bali,Bali,Studio,38500.0,,3.97,78,0.56,646800,False,simulated,2026-06-08T22:46:06.064842
DLA-0699,Appartement entier - Deido,Deido,Appartement entier,11000.0,,4.84,37,0.75,247500,False,simulated,2026-06-08T22:46:06.064852
DLA-0700,Chambre privee - Bonapriso,Bonapriso,Chambre privee,48500.0,,4.71,94,0.77,1120350,False,simulated,2026-06-08T22:46:06.064862
DLA-0701,Appartement entier - New Bell,New Bell,Appartement entier,8000.0,,4.43,122,0.78,187200,False,simulated,2026-06-08T22:46:06.064871
DLA-0702,Chambre privee - Makepe,Makepe,Chambre privee,27000.0,,4.0,17,0.53,429300,False,simulated,2026-06-08T22:46:06.064881
DLA-0703,Chambre privee - Akwa,Akwa,Chambre privee,31500.0,,4.19,27,0.65,614250,True,simulated,2026-06-08T22:46:06.064891
DLA-0704,Appartement entier - Deido,Deido,Appartement entier,18000.0,,4.24,146,0.6,324000,False,simulated,2026-06-08T22:46:06.064902
DLA-0705,Appartement entier - Bali,Bali,Appartement entier,27500.0,,3.91,171,0.51,420750,False,simulated,2026-06-08T22:46:06.064912
DLA-0706,Appartement entier - Akwa,Akwa,Appartement entier,26500.0,,4.41,48,0.78,620100,False,simulated,2026-06-08T22:46:06.064923
DLA-0707,Appartement entier - Bali,Bali,Appartement entier,25000.0,,4.55,13,0.62,465000,False,simulated,2026-06-08T22:46:06.064933
DLA-0708,Appartement entier - Makepe,Makepe,Appartement entier,28000.0,,4.15,65,0.84,705600,False,simulated,2026-06-08T22:46:06.064942
DLA-0709,Appartement entier - Bonapriso,Bonapriso,Appartement entier,34500.0,,4.13,163,0.69,714150,False,simulated,2026-06-08T22:46:06.064953
DLA-0710,Studio - New Bell,New Bell,Studio,8500.0,,4.55,137,0.46,117300,False,simulated,2026-06-08T22:46:06.064963
DLA-0711,Chambre privee - Deido,Deido,Chambre privee,19500.0,,4.12,180,0.65,380250,False,simulated,2026-06-08T22:46:06.064973
DLA-0712,Appartement entier - Logbessou,Logbessou,Appartement entier,34500.0,,4.15,26,0.51,527850,True,simulated,2026-06-08T22:46:06.064984
DLA-0713,Appartement entier - Akwa,Akwa,Appartement entier,20500.0,,4.1,117,0.69,424350,False,simulated,2026-06-08T22:46:06.064996
